name;stars;contributors;commits;sbom_code;URL;path;dependencies;licenses;critical;high;medium;low;quality;format;version
github.com/devops-kung-fu/lucha;13;0;0;thirqvhlr4pzjoowmuyh.json;https://github.com/devops-kung-fu/lucha/blob/6d89b471fb952ffd5c17fdd1e36cc797eb96d7e5/lucha-sbom.json;lucha-sbom.json;15;0;0;2;1;0;8.15;JSON;CycloneDX
github.com/devops-kung-fu/meadow;4;0;0;fqjqkvr5qipchv1inr7o.json;https://github.com/devops-kung-fu/meadow/releases/download/v0.0.1/meadow.cyclonedx.json;meadow.cyclonedx.json;101;99;0;0;0;0;6.84;JSON;SPDX
github.com/devops-kung-fu/meadow;4;0;0;vqu5p67lyws3h4x7t7l3.json;https://github.com/devops-kung-fu/meadow/blob/120dc1e4db694a4ea6aa1bb6d2f97a302131427e/sbom/meadow.cyclonedx.json;sbom/meadow.cyclonedx.json;15;0;0;0;0;0;6.41;JSON;CycloneDX
github.com/devops-kung-fu/shs;7;0;0;n8frvalpvloo9ox3zxds.json;https://github.com/devops-kung-fu/shs/blob/52863e16a765b306cc02c8f2a1bfff0ba364f536/sbom.json;sbom.json;14;0;0;0;1;0;6.9;JSON;CycloneDX
github.com/droneshire/ti;7;0;0;jl0gulj1c333wo39jvdh.spdx;https://github.com/droneshire/ti/blob/ba8c4cc7e9eb5e1b5b0cc1765e9d4b77630e52a5/ccsv7/tools/compiler/ti-cgt-c2000_16.9.1.LTS/c2000_rts_16_12_0_STS-36FD96FD-B221-43cc-A282-15A2684D3687.spdx;ccsv7/tools/compiler/ti-cgt-c2000_16.9.1.LTS/c2000_rts_16_12_0_STS-36FD96FD-B221-43cc-A282-15A2684D3687.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/eduvpn/python-eduvpn-client;38;0;0;x8ab4bx7kyf8t38m6n88.spdx;https://github.com/eduvpn/python-eduvpn-client/blob/1d37f56d07d142b6cffa00d00329ad5fcc05f47e/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/eduvpn/vpn-admin-portal;9;0;0;ygu75s3frinp9ejjx2p2.spdx;https://github.com/eduvpn/vpn-admin-portal/releases/download/1.7.3/vpn-admin-portal-1.7.3.tar.xz;vpn-admin-portal-1.7.3/LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/eduvpn/vpn-admin-portal;9;0;0;3c4lnxojj1khn64q2a38.spdx;https://github.com/eduvpn/vpn-admin-portal/blob/05eb1ff9c6fa72f1a69c8e86c74824c6837cab4b/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/eduvpn/vpn-for-web;1;0;0;2j6jc0xb5lgd39aurb00.spdx;https://github.com/eduvpn/vpn-for-web/blob/85241ce1e08ec9dd6dfb1f1ed14d631ca09e895b/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/eduvpn/vpn-lib-common;2;0;0;2mu0f7mamyv7uqr9jov7.spdx;https://github.com/eduvpn/vpn-lib-common/releases/download/2.2.1/vpn-lib-common-2.2.1.tar.xz;vpn-lib-common-2.2.1/LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/eduvpn/vpn-lib-common;2;0;0;eeneoi7erngr8q182xaf.spdx;https://github.com/eduvpn/vpn-lib-common/blob/2277996f4bd6b1858a4990812f4850ccaebcd1ee/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/eduvpn/vpn-server-api;14;0;0;c24m9vuabkvrjvfc7kw8.spdx;https://github.com/eduvpn/vpn-server-api/blob/e61c9f32fb0ecde45b66cca3a02fff961699f844/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/eduvpn/vpn-server-node;19;0;0;1euip6pahbgrhal1ma2k.spdx;https://github.com/eduvpn/vpn-server-node/blob/90be9d4ecdbeeff957a1b355addaedce1692258c/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/eduvpn/vpn-user-portal;30;0;0;kkngh4q6r9f3f8fff92o.spdx;https://github.com/eduvpn/vpn-user-portal/blob/5ae1483e8b1d030ee603f6b0bd76462921b3bcfc/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/eic/D2EIC;1;0;0;lovdx74u4f65vlguomm4.spdx;https://github.com/eic/D2EIC/blob/55e8b1a6de0cdf4f749318343ad1b92eb27dd9f2/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/eic/EDM4eic;3;0;0;x6o4t0tmk8qgkdgk165n.spdx;https://github.com/eic/EDM4eic/blob/f1a72b718f9fd1749c0f9f9990aca66a6c0f947a/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/eic/algorithms;2;0;0;np13gv1ac4qqu5vt262x.spdx;https://github.com/eic/algorithms/blob/9acce06e2b8b8d12ef527725e52eff35abd059f8/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/eic/epic;24;0;0;l837x4odolv0sb77bcz3.spdx;https://github.com/eic/epic/blob/fcf90937193c983c0af2acf1251e01f2e2c3a259/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/eic/epic-analysis;3;0;0;1rcy3ei6rzj4qr5ehle8.spdx;https://github.com/eic/epic-analysis/blob/d72c69e07db7118d8e21b22efd85a461e7882f6f/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/eic/juggler;3;0;0;vyvlh0adgfl2kzj7zwrg.spdx;https://github.com/eic/juggler/blob/b903d32c7fe3813b57e65a528cfa871d69d582b6/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/emirhandogandemir/software-supply-chain-security-java;7;0;0;0svcr3mscgn4xg9x2uow.json;https://github.com/emirhandogandemir/software-supply-chain-security-java/blob/e8c5952fd899e6d4db81f525d2889a11605a230a/com.securedevops_secure-0.0.1.spdx.json;com.securedevops_secure-0.0.1.spdx.json;4;3;0;0;0;0;7.39;JSON;SPDX
github.com/emirhandogandemir/software-supply-chain-security-java;7;0;0;20yan4s48nte82t7tra7.json;https://github.com/emirhandogandemir/software-supply-chain-security-java/blob/e8c5952fd899e6d4db81f525d2889a11605a230a/com.securedevops_secure-0.0.1-cyclonedx-sbom.json;com.securedevops_secure-0.0.1-cyclonedx-sbom.json;35;2;0;8;6;0;8.22;JSON;CycloneDX
github.com/finos/CatchIT;51;0;0;dv9o6rqeatb63le8q08f.spdx;https://github.com/finos/CatchIT/blob/56a21ec54b1ebfad5da42f01873affd856d3b193/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/DEI-SIG;13;0;0;k2zbzskaxjfuakmsvh8b.spdx;https://github.com/finos/DEI-SIG/blob/7a4727ea70671bd03bc148c17c938b7672097dba/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/FDC3;196;0;0;77aq4iwt1py41gegnagi.spdx;https://github.com/finos/FDC3/blob/ac55314cadcefa63b147157147594f144216b5b4/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/FDC3-Sail;34;0;0;pq5l8vg56pnbksq46jvn.spdx;https://github.com/finos/FDC3-Sail/blob/ac3904b8124dd9b72a36c6fa161d15009cae65a0/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/FDC3-conformance-framework;13;0;0;mughwnrmetrhy40tcr8h.spdx;https://github.com/finos/FDC3-conformance-framework/blob/747eb4f8a323709620478d4fb239d306368efa9f/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/InnerSource;27;0;0;caqdbpvpezk46q8yhxf4.spdx;https://github.com/finos/InnerSource/blob/b8390364bc40233df46bdabe7388b05be98831fa/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/ScreenShareIndicatorFrame;0;0;0;3vc9qs2xfyo0z6zplk4s.spdx;https://github.com/finos/ScreenShareIndicatorFrame/blob/f5748cb8b1f5a2a92b8d44efd46f195b38e00552/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/ScreenSnippet2;0;0;0;eydpdmtycn1zvtrp33ej.spdx;https://github.com/finos/ScreenSnippet2/blob/e45b93e191c9304e28c6af3529be6894e570e1c4/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/SymphonyWindowsHwndHelper;0;0;0;blpnu9i87g045az7zgt4.spdx;https://github.com/finos/SymphonyWindowsHwndHelper/blob/5b173043da34a04acf57efd4c1a4317d0a7d1fe4/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/TimeBase-CE;111;0;0;2ogv9tbbofdcmsvqfkrs.spdx;https://github.com/finos/TimeBase-CE/blob/ffeec04046f153d59e72292d7f7d043e81d4e34c/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/a11y-theme-builder;41;0;0;sge0fmied31fi8k2o1e2.spdx;https://github.com/finos/a11y-theme-builder/blob/c33ee514d7c16b395522cc0f8655a7b4387cac17/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/a11y-theme-builder-sdk;3;0;0;mqa1k52mbyqxrilhpm8q.spdx;https://github.com/finos/a11y-theme-builder-sdk/blob/b868e0c34f6b29d58bb92f41689fe6fa52cdf258/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/ai-readiness;30;0;0;691bqvngnfbxrqnortj9.spdx;https://github.com/finos/ai-readiness/blob/a4f6a948e835cef8499aae1c36d0bc7a0d1b5e22/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/air-accelerator;0;0;0;c1znyzpgn6nsmus57qaw.spdx;https://github.com/finos/air-accelerator/blob/05a9f5b39ae44331d80200d765d72d5650ec6025/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/ansible-cfi-ocp;0;0;0;wjp42hr3mc02t0180rro.spdx;https://github.com/finos/ansible-cfi-ocp/blob/97941211fefca9f637f1c9b557007209196459c3/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/architecture-as-code;54;0;0;7w229padmibxocsmrfpr.spdx;https://github.com/finos/architecture-as-code/blob/032a92887c2a3e9691e81b9b68a49b5f2064d347/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/backplane;6;0;0;bhl6335ks82iiukjeo6j.spdx;https://github.com/finos/backplane/blob/19c365040b9c94076daba1a36f5459261d4ab08d/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/bot-github-chatops;10;0;0;4evzjuqfe6l0fl1xfr34.spdx;https://github.com/finos/bot-github-chatops/blob/9608a55935942ba5b547798019c6354bc4ff5e38/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/calendar;6;0;0;gowum3u45jof56d492js.spdx;https://github.com/finos/calendar/blob/a4e3f56b01fe33d026751a132c33e135ef35fbeb/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/cdm-object-builder;4;0;0;7wjhzqcvev5dk55eai00.spdx;https://github.com/finos/cdm-object-builder/blob/f288d11753e2503be53740370c16922fd9b2aa77/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/cfi-ansible-aws-rds;0;0;0;561f1er2z5n42d98ns99.spdx;https://github.com/finos/cfi-ansible-aws-rds/blob/d1c23151619e3010d46eabe9d78ee76ec2d39702/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/cfi-terraform-template-child-module;0;0;0;6vpqnxscbludye18v2d5.spdx;https://github.com/finos/cfi-terraform-template-child-module/blob/36d1da0956496bccae30dc51e38848a40774882b/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/code-scanning;8;0;0;iz5q1o760hxaica1wn0a.spdx;https://github.com/finos/code-scanning/blob/d3305788a6e0cd01e653833a76dbb71dc5db9ddc/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/compliant-financial-infrastructure;128;0;0;k5glg8q66afercbe1rom.spdx;https://github.com/finos/compliant-financial-infrastructure/blob/1c93e0c49848185526058299c01ca3a207fcf150/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/datahelix;141;0;0;e4eoinzu7lon86394v0g.spdx;https://github.com/finos/datahelix/blob/d795472448ca06c9c7495a58b01bd2b47f5cf755/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/datahub;79;0;0;z9gfi8kz1yvwt0lkz5pj.spdx;https://github.com/finos/datahub/blob/a774fa8eb33fa1820ef2e3e74de24d44641fe397/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/devops-automation;59;0;0;en8wb5a3dachmpy6z63b.spdx;https://github.com/finos/devops-automation/blob/3c813ca3b2c2fdf1838cf13f06c5fc24d0ed6400/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/digital-rights-management;1;0;0;gbmdce3lmsrge8bfjnw6.spdx;https://github.com/finos/digital-rights-management/blob/f0c59d847e4a1d0b4c5ab80577e5beed5e926e14/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/financial-objects;39;0;0;rsh8c04tgpl7fafsn2o1.spdx;https://github.com/finos/financial-objects/blob/7f13a0217dd7e476ca89e38c4eceefaf3defcf1b/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/finos-deg;2;0;0;f9prxzx610cf1jjj8o30.spdx;https://github.com/finos/finos-deg/blob/e93eb2cd40a6d8246ec36f33bc675082f2dfe1de/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/git-proxy;110;0;0;gwemlretnknhx2agcc7j.spdx;https://github.com/finos/git-proxy/blob/ae98bad68ce825dbd163320e9c796a8ef4c3f23e/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/glue;21;0;0;3ng8keqo4pxda955jjwh.spdx;https://github.com/finos/glue/blob/018da64c1f5b4bf71a04e48fa52b8f97a45eec0d/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/legend-community-delta;8;0;0;dd5nio5eizp20din6lgs.spdx;https://github.com/finos/legend-community-delta/blob/6e7e83c26fed6b3499af103675a08340f9864cc2/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/legend-depot;8;0;0;in4ks69rrmkl3jsf2u6q.spdx;https://github.com/finos/legend-depot/blob/2b689b18c35ee67052c13044dfddeb40fd594684/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/legend-engine;80;0;0;xnkenropyve9as2st8fp.spdx;https://github.com/finos/legend-engine/blob/795f174fe9941417160597c9e54070b2e3af3fe6/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/legend-engine-ide-client-vscode;2;0;0;ueh6awckcrwu5b0fpf30.spdx;https://github.com/finos/legend-engine-ide-client-vscode/blob/2a5c36dbf4df6bc9a41627f278800154e6a74e42/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/legend-engine-ide-lsp;2;0;0;k993hoblr8d98bfwkf7y.spdx;https://github.com/finos/legend-engine-ide-lsp/blob/510d90b798d47ba60ca6843aa6bd9a5fce12860e/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/legend-integration-helm;1;0;0;8ymfvnhirwlvmmy2maoy.spdx;https://github.com/finos/legend-integration-helm/blob/25c5830e9f74059f0732668ab677f3f60e4a848b/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/legend-integration-juju;1;0;0;xsnu8psfepa0rxuycywe.spdx;https://github.com/finos/legend-integration-juju/blob/615d7896993a92f889e7cc63fc445b0cf1f3bab5/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/legend-integration-morphir;2;0;0;o9iqcmwrzt4yqwl7vctp.spdx;https://github.com/finos/legend-integration-morphir/blob/715b621cae01adc4ed226bc384f12c241a6739c3/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/legend-pure;66;0;0;kul0e81wjpkdhh670bmc.spdx;https://github.com/finos/legend-pure/blob/4f4bf0c27efe7576b0168f2ae93508602f0add4f/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/legend-sdlc;39;50;0;e3r1bgx1oop3s8eib99b.spdx;https://github.com/finos/legend-sdlc/blob/681ba61a2c2cdf3bbc40c45782db7186984d9c3a/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/legend-shared;21;0;0;36s3glwf0pd1vz4f4llr.spdx;https://github.com/finos/legend-shared/blob/1228ed96d0181fe3d81ff0d85af4a20924f3d842/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/legend-studio;89;0;757;ardwhtbwwtdr73wfgifb.spdx;https://github.com/finos/legend-studio/blob/ec67ffbff1320128e5daf14f70e451b40aec5630/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/morphir;141;0;0;v7akn7h7egjwov590eto.spdx;https://github.com/finos/morphir/blob/724db609405edcbaa30bf10751249ec182d21190/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/morphir-bosque;2;0;0;tg7gcnauyt0i6agpckwd.spdx;https://github.com/finos/morphir-bosque/blob/efd4ff555920633bf42ec9de7887d2d9fa1a7b45/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/morphir-dotnet;12;0;0;bs2lm7lmv4ac8g5uvjal.spdx;https://github.com/finos/morphir-dotnet/blob/819f35b0f43bd56cecfebc6aaf8f6630f40de1e9/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/morphir-elm;45;0;0;vfsgdy4fr0j8oygycu9d.spdx;https://github.com/finos/morphir-elm/blob/aac22df1c3fdde17c0e918e59c7d7569f03edcd3/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/morphir-examples;27;0;0;n88mieg7m3h822cz8uv6.spdx;https://github.com/finos/morphir-examples/blob/f729735b3799b01a2d83eaef095ca2749d7f837c/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/morphir-jvm;21;0;0;d19gyxyoviajkvhsflcm.spdx;https://github.com/finos/morphir-jvm/blob/a2e864cc77dae2e0b9965f6f2a9ffae0cebb923c/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/morphir-scala;12;0;0;vodofj6y1mdyz6md9xkn.spdx;https://github.com/finos/morphir-scala/blob/0184c5500631a10c7db01cabc41a4137f9ac3b99/PROJECT.spdx;PROJECT.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/morphir-service;5;0;0;ubhoceunohf5ixevwlmr.spdx;https://github.com/finos/morphir-service/blob/942bff7300ba346a312467d47644a3d773ceabdd/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/open-compliance-cdmc;0;0;0;gfjohaebmh3p9a0br1fn.spdx;https://github.com/finos/open-compliance-cdmc/blob/942d65c617c99fa5173f483c5e29c1764ecd0041/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/open-reg-tech-us-lcr;11;0;0;l1mstcjalhhhx7dwnix5.spdx;https://github.com/finos/open-reg-tech-us-lcr/blob/617f90ff55c1d59082d630e377580dbbc03d3666/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/open-regtech-sig;34;0;0;i2g096wu4hrzazimi1w0.spdx;https://github.com/finos/open-regtech-sig/blob/21c9fc92e4435c48bc0602142d36f1b5b9a39196/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/open-source-readiness;35;0;0;cxofznp24sdgiciw3jhe.spdx;https://github.com/finos/open-source-readiness/blob/24b235740a67eaa6c7d3ffbd67d3a627ac456e88/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/osr-checklists;6;0;0;dm0lg4n5c9tei09d79y0.spdx;https://github.com/finos/osr-checklists/blob/92f29b7250d41b903ee89e0ebba3ea4b27bf29f4/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/plexus-interop-desktop-api;1;0;0;2t6982tz1z5f4o6dbdjf.spdx;https://github.com/finos/plexus-interop-desktop-api/blob/e491053fb3359ff63676ee801c3892fb491609d7/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/pylegend;4;0;0;n4j6ccyw0al4f6agmdii.spdx;https://github.com/finos/pylegend/blob/f5b014914972e5088b13a127ad7daf5e92bffc14/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/sea-quick-start;3;0;0;vnvzc0lzrwd4btjvtzq2.spdx;https://github.com/finos/sea-quick-start/blob/15eebdf1fbc7df299ad839fd99417a85c3371c5d/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/secref-data;25;0;0;nvsoc2qw6bg5h5urjh67.spdx;https://github.com/finos/secref-data/blob/75e0de828fb9048d56111a8aefb35e925401f17f/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/secure-electron-adapter;11;0;0;b6mrom4109bscv2hs3jd.spdx;https://github.com/finos/secure-electron-adapter/blob/d9996b9c3ee8cd9418841e4dd68ab785b4eb0ce6/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/software-project-blueprint;28;0;0;4i438rrthv71qn36oylp.spdx;https://github.com/finos/software-project-blueprint/blob/1b84b536e26276ad0e72f8ad61c0bc3b82f6f117/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/spring-bot;60;0;0;hrj372n042yqixmi0o0j.spdx;https://github.com/finos/spring-bot/blob/95719419dac06bad36097160c2ec846cd3827bfa/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/structured-products;0;0;0;va7fxwwvmvm8hmdjm7t4.spdx;https://github.com/finos/structured-products/blob/f4b14200bc8442efc32fd008593cc80a6af2a12d/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/symphony-wdk-gallery;1;0;0;exfyafl7c99sc2t0ydyz.spdx;https://github.com/finos/symphony-wdk-gallery/blob/33bb824b2153a816ab02996e40c3983653f6109b/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/terraform-aws-cfi-dynamodb;0;0;0;j93zuzyonmyanigonple.spdx;https://github.com/finos/terraform-aws-cfi-dynamodb/blob/50ca3440bdc7edd4621e1fa7dfc41ce113a67ec6/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/terraform-aws-cfi-eks;0;0;0;jkrsian6e358jmn7wfmx.spdx;https://github.com/finos/terraform-aws-cfi-eks/blob/53c1d2a98eda71e7282798b31a4b13e0b98ed785/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/terraform-aws-cfi-lambda;0;0;0;lsqlkf6j8opmy66dm0sl.spdx;https://github.com/finos/terraform-aws-cfi-lambda/blob/3f6429fed98c6631b66a4d3bfa01a94fbbda223e/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/terraform-aws-cfi-redshift;0;0;0;q2mclp8t6ks5ckuxqqfa.spdx;https://github.com/finos/terraform-aws-cfi-redshift/blob/e6f684057762f98c092e9e8f297c3ac817393634/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/terraform-aws-cfi-sqs;0;0;0;1zyahoulx0ue1d1ntxq3.spdx;https://github.com/finos/terraform-aws-cfi-sqs/blob/7fca6afcf076cf56537a6f4d38ee517cff8370ff/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/terraform-azurerm-cfi-aks;0;0;0;fcvl7uc3hwcu1yts1h3v.spdx;https://github.com/finos/terraform-azurerm-cfi-aks/blob/1eb62fd9016e6410378e5fdd71a5a056e30d8d49/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/terraform-azurerm-cfi-postgresql;0;0;0;9qawv3xknito1ahmnznt.spdx;https://github.com/finos/terraform-azurerm-cfi-postgresql/blob/c70bc8cf680c645aea519add6308b161c0a87944/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/terraform-google-cfi-gke;0;0;0;x0ycqlojz2q6qhnzt2wl.spdx;https://github.com/finos/terraform-google-cfi-gke/blob/14fa7eba506a61d8c2b6bf2537810fa2d173ce96/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/traderX;52;0;0;a5tmqqmmjkyde9ovaak6.spdx;https://github.com/finos/traderX/blob/cde21e817b40196d48c3498e6e25d4d956ad8a5f/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/voice-metadata-standard;25;0;0;8823lk2ezrndm7bohqak.spdx;https://github.com/finos/voice-metadata-standard/blob/0ad9a60335da289f5183919354f9284cf1e8e93f/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/vuu;42;0;0;1y2bha5ej6mbctj7qquy.spdx;https://github.com/finos/vuu/blob/90a0a797a2441f86401712768b34b9fd3ba6e997/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/finos/waltz;181;38;654;0pv76fr37mblk5xv9mm1.spdx;https://github.com/finos/waltz/blob/430f8a2b9b6e384b4df90585baf54092865703bc/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
